mpid,formula
mp-555013,Tl6C2O6F2
mp-555063,Nd4As8O18
mp-555069,Tb4Sn2S10
mp-555074,Hg6As2S8Br2
mp-555077,Sn8I4F12
mp-555097,Tb12Si8Cl20O24
mp-555104,Na8Er8B8O28
mp-555123,K1Mn1F3
mp-555162,Ba4Co2F12
mp-555170,B36S3
mp-555184,Sm4Ti4Cl4O12
mp-555194,Si1Hg3S2F6
mp-555237,Pr4S4Cl4O16
mp-555267,Cu4Hg4S4Br4
mp-555276,Sm8U4S20
mp-555277,Rh28Pb12O60
mp-555293,Nb4S8
mp-5553,Nd2Co4B4
mp-555305,Na4Nb4O8F8
mp-555331,K4Gd4Pd4O12
mp-555351,Fe16Bi4O36
mp-555458,Ba8Fe4S8I10
mp-555467,Sr8Al4C4O12F20
mp-555494,Na2Tb2Mn2W2O12
mp-555538,Al2P2S8
mp-555559,Sm12Nb4Se12O16
mp-5556,U2Si4Rh4
mp-555617,Ce10Si8O3
mp-555716,Tm16Ru16O56
mp-555718,Sr3Ni3F18
mp-555748,Bi8Mo4O24
mp-555750,Nd4Sn2S10
mp-555777,Zn4Ga12N12O4
mp-555839,Mn2Ni2Bi4O12
mp-555844,Mn4Sb4S8Cl4
mp-555896,Pr18Sb10O10
mp-555900,Nb4Tl10S8Cl18
mp-555997,Os2C8Cl4O8
mp-556004,Ba6In4Br4O10
mp-556006,Os4Cl16O4
mp-556010,Lu2Mo2Cl2O8
mp-556015,Dy18Sb10O10
mp-556047,K8Os4C4Br20O4
mp-556060,Nd4Te4Br4O12
mp-556094,Ag4Bi4S4Cl8
mp-556108,Dy4Ti4Cl4O12
mp-556130,Ge4Xe4F40
mp-556135,Gd2S2I2
mp-556154,As4Se4S12N20F24
mp-556194,Sr2Sb2Se4F2
mp-556244,Xe8N4O8F52
mp-556288,Li12Re6O18
mp-556357,Ni36Bi6As2S32
mp-556382,Eu2Cl2F2
mp-5564,Pr2Ag4Ge4
mp-556419,Re4O8F12
mp-556424,Rb1V1F3
mp-556496,Sr20Al8Si12O2
mp-556515,As4S4O4F36
mp-556524,Nb16Sn16O56
mp-556525,Ba2Nd4Pt2O10
mp-556551,Gd4Se4Cl4O12
mp-5566,K1Cu1F3
mp-556603,Fe2W2Cl2O8
mp-556622,Tl16Os8C8Br16O8F24
mp-556626,Eu6B2W2O18
mp-556645,Rb2Nb2As2Cl2O10
mp-556742,Ga4S4
mp-556767,Cl4F12
mp-5568,Nd3Co11B4
mp-556814,Li4Nd4Ge4O16
mp-556820,Sm12Si8Cl20O24
mp-556834,Ru2Cl2O4F12
mp-556853,Mn1S1
mp-556939,Np2I2O2
mp-556980,Sn24W8O48
mp-556986,Er8B8Cl8O20
mp-556999,Er4Se4O12F4
mp-557020,Sr6Fe4Cu4Se4O10
mp-557030,Na2W4Br12O4
mp-557135,V4Ag4Se4O20
mp-557163,Ta2Pb2F14
mp-557200,K8Nb22Al4O40F2
mp-557209,Ni2Bi2As2O10
mp-557232,K4Sm4Pd4O12
mp-557322,Bi4Te2Br2O9
mp-557387,Sr4Tm2Nb2O12
mp-557438,Sm4Ti6Bi4O24
mp-557470,K8Sb8S4O16F24
mp-557483,Yb2Cl2F2
mp-557531,Pb8S4O16F8
mp-557561,Sm12Si8S34
mp-557569,Sm4As4S4
mp-557655,Gd3Tl3S6
mp-557685,Nb4I4O8
mp-557692,Ba6Tl4Cl4O10
mp-557720,Ce2F6
mp-557744,Na4U4B4O20
mp-557763,Nd12Nb4O28
mp-557784,La4Nb4Te4O24
mp-557787,Tl4Sb4O12
mp-557805,Mn4Bi4S8Br4
mp-557835,Tl2F2
mp-557876,V2Cu3Bi4O14
mp-557938,Hf4V4F24
mp-558005,Ho4Mo4Cl4O16
mp-558108,U3Tl2I4O20
mp-558143,Pr8S6N2Cl6
mp-558189,Ag3S1I1
mp-558257,Dy4Se4Cl4O12
mp-558258,Eu8I8O4
mp-558368,Ag2Bi4S6Cl2
mp-558378,Pd12S4
mp-558381,Pt8C8I16O8
mp-558387,Te4O4F8
mp-558408,Nb16Te36I16O4
mp-558430,Ba2B4F16
mp-558435,K1Yb2F7
mp-558448,Pr16Ir16O56
mp-558456,Hg6Se8O10
mp-558481,Zn2Ga2N2O2
mp-558516,Tm4Se4Cl4O12
mp-558533,Nd6U2Cl6O12
mp-558538,Ho4Se4O12F4
mp-558552,Ta12S2
mp-558579,Tl4H4C4O8
mp-558673,Pb12W4Cl8O20
mp-558694,Cs1Fe1F3
mp-558755,Tl4Mo2O8
mp-558798,Bi2P2O8
mp-5588,Ba3Si3F18
mp-558801,K4Pr8Cl18O4
mp-558802,Hg8Mo4O16
mp-558831,K4Nd4Pd4O12
mp-558838,Ni3Pt3F18
mp-558852,Fe1F3
mp-558871,Sr4V4Cl4O12
mp-559000,Sb2Se12I2F12
mp-559004,Er4Mo4Cl4O16
mp-559025,Ba4Er4Ag4S12
mp-559032,Gd4Mo4Cl4O16
mp-5591,U2Ni4Ge4
mp-559106,K2Li6Pb2O8
mp-559109,Er8Ge8Bi8O40
mp-559263,K2Li4U1O6
mp-559264,Bi8Pd4O16
mp-559307,Cu12P16S12I12
mp-559332,Bi4Te4I4O12
mp-559379,Sb4Te4Cl4O12
mp-559391,Pr6Si4Cl6O14
mp-559417,La2B4Cl2O8
mp-559435,Co1F3
mp-559470,Ag2Pb2Br2O2
mp-559492,Tl2Ni4S4
mp-559514,Nd8S6N2Cl6
mp-559521,In2Bi4S8Cl2
mp-559571,Zr4B8O20
mp-559584,Li2Ca2Ni2F12
mp-559594,La4Ga4Se8O4
mp-559611,Yb16Ge12O36F24
mp-559634,Ni9Bi6S6
mp-559702,Pr4Ta4Cl4O14
mp-559724,Ta8S18Br16
mp-559798,Ni2F4
mp-559820,La4S4Cl4O16
mp-559851,Cr4Bi4O12
mp-559882,Hg4C4S4N4Cl4
mp-559885,Cr4Ag2Bi2O16
mp-559911,V8S18Br8
mp-559946,K1Co1F3
mp-559976,Ta2C1S2
mp-560,Tm2Au4
mp-560023,Ni3Sn3F18
mp-560046,Ta4Pt6S16
mp-560114,Er12O8F20
mp-560263,Pr16Se12O40F24
mp-560333,Ta2Te4Br10O1
mp-560373,Bi12Pt12O44
mp-560410,Sr4U2Ni2O12
mp-560464,U4Tl8Te8O32
mp-5605,Ce2Si4Ag4
mp-560513,Gd12Si8Cl20O24
mp-560569,K4Pr4Pd4O12
mp-560589,Nb4Se8S4N8Cl4F24
mp-560590,Nd4Mo2Se4O20
mp-560593,Dy12Si8Cl20O24
mp-5606,Al1Tl1F4
mp-560600,Cs4Ni4Pd4F20
mp-560620,Ba1Zr1P2O8
mp-560625,Re2Pb2Cl2O8
mp-560699,V2Bi2Pb2O10
mp-560732,Ba4Na4Zr4F28
mp-560845,Cu4As8S6Cl4
mp-560865,Zr1Cu1F6
mp-560873,Pr6Nb2Cl12O8
mp-560902,Mn2F4
mp-560976,K1Ni1F3
mp-561011,Li6Ta6O9F18
mp-561066,Tl32S32
mp-561096,Yb4Pr2Dy2S12
mp-561122,Gd4Sn2S10
mp-561172,Ba2Bi8Br4O12
mp-561186,Sm6B2W2O18
mp-561248,Sm8Cu8Te8S8
mp-561257,Li4Pr8C8N16F12
mp-561319,Co3Sn3F18
mp-561326,Lu2Se2O6F2
mp-561387,Tb4Mo4O16F4
mp-561397,S4O12
mp-561413,Rb4Tb6Al2F32
mp-561419,V4Fe2S8
mp-561430,Li4Lu4F16
mp-561437,Al8Ge4O16F8
mp-561511,Fe4As4S4
mp-561598,Ba1Pb1O3
mp-561682,Cs2Mo6S6
mp-561685,Cs4Yb4Co4S12
mp-561722,Cs4Tm4Co4S12
mp-561808,Yb1Bi2Cl1O4
mp-561877,Ho4F12
mp-561949,Gd2B2O6
mp-561954,Tm4Co4O12
mp-562,Sb8Pt4
mp-5620,Tm1B2Ru3
mp-562090,Cu2C2Cl2O2
mp-562114,V8Co4H16C16N8O24
mp-562387,Li12Tb4O14
mp-562418,Zr3Fe3F18
mp-562779,Er4Co4O12
mp-562862,Co4Bi8S4O28
mp-562987,V1Cu1O3
mp-5632,Dy4As4O16
mp-564,Te2Pd2
mp-565,Sn8Rh4
mp-566,Ce2P10
mp-5660,Ba1Ir1O3
mp-566131,K1Cr1F3
mp-5663,Ba1Ce1O3
mp-5666,Ho2Mn4Ge4
mp-567060,Al4Se4Br12N4
mp-567089,Yb1Rh1
mp-567093,Yb2Si4Os4
mp-567114,Sr2Bi4Pd4
mp-567116,Yb1Ru1
mp-567130,Nd2Si4Ir4
mp-567194,Mn8Nb36Ge32
mp-567200,Li8In4Ir4
mp-567214,Nd3Sn3Rh3
mp-567220,Hf4Sb2P2
mp-567229,Lu4Al4Si4
mp-567241,Pr6Ag8Sn8
mp-567243,Tm2Cr4Si4
mp-567248,Yb8Mn4Sn10
mp-567259,Cd1I2
mp-567262,Ni2C2N4
mp-567271,Np2Cu4Si4
mp-567273,Hf8I32
mp-567276,Ta8V16
mp-5673,Ni2Mo2P16
mp-567305,Ce2Al6
mp-567314,Er4Ni4
mp-567317,Nd2Al4Ga4
mp-567325,Tl8Cr2I12
mp-567338,Pr2Si4Pt4
mp-567339,Pr4Os8
mp-567348,Tm4In4Pd8
mp-567352,Ga8Sb32Br32
mp-567353,Mn2Si2Ni2
mp-567368,Zr24V16Ga32
mp-567369,Nd4Mg3Co2
mp-567370,Ce12Se16
mp-567373,La2C2N4Cl2
mp-567381,K16Hg16C32
mp-567391,Dy12Se12N4
mp-567404,Yb4In16Pd4
mp-567406,Sm1Zn5
mp-567408,Sm2Si4Os4
mp-567413,Tb3In3Pt3
mp-567416,Ho3Mn3Ga2Si1
mp-567418,Ho4Sb4Pd4
mp-567422,Gd4Ni4Bi4
mp-567427,Yb2Ge4Rh4
mp-567435,U4Ni4Sn4
mp-567458,Ho2P4Ru4
mp-567465,Tl4C4
mp-567479,Ho64In16Ir16
mp-567480,Mn4Sb4Pt4
mp-567485,Ca8Ga8Au24
mp-567490,Hf10Re48
mp-567492,Ce8W4C8
mp-567510,Ba1Sn2
mp-567517,Er20Co8Te8
mp-567543,U2Hg6Te4Cl12
mp-567554,Ce8Al60Ru12
mp-567572,Gd4C4Br4
mp-567579,Ce8Si16Pt28
mp-567580,Pa4C4
mp-567588,Dy3In3Rh3
mp-567589,Dy1Al3
mp-567590,Lu4Os8
mp-567598,Dy14Te4Ir4
mp-567600,Sm2Si4Ag4
mp-567614,Tb4Co4I2
mp-567664,Ce8Ge16Pt28
mp-567670,Ho6Ag8Sn8
mp-567677,Ge1I2
mp-567685,Er64In16Ir16
mp-567695,U4Mn8
mp-567703,Fe3Ni1N1
mp-567712,Pr2Co2Ge2
mp-567727,Pr4Co4I2
mp-567730,Pr4B6Cl2
mp-567736,Ta1Pb1Se2
mp-567748,Zr4Al6C8
mp-567749,Y2Si4Os4
mp-567750,Sc4Ru8
mp-567752,Cs8In12
mp-567767,Co2C2N4
mp-567769,Ca2Si4Pd4
mp-567789,In4I12
mp-5678,Er1B2Rh3
mp-567807,Tm4Zr4Sb4
mp-567817,Hf4Ge4Te16
mp-567831,Yb8Ga16Ge24
mp-567838,La2Al1Ni9H1
mp-567840,Tm2Cu4Ge4
mp-567842,Ta2Be24
mp-567844,Gd4Fe4I2
mp-567849,Er4Al6Co2
mp-567864,Tl4Bi4P8Se24
mp-567883,Ti16Co4Bi8
mp-567891,Nd1Ag2
mp-567900,Lu8Fe56C4
mp-567903,Zn4Ni4
mp-567908,Lu4B3C4
mp-567909,Pr2Ni4Sn4
mp-567912,Sm3Hg3Pd3
mp-567913,Cs4Au4Se12
mp-567926,B8Rh10
mp-567929,Al26Os8
mp-567933,Fe2C2N4
mp-567939,Cs1Sm1Cl3
mp-567944,B8Cl8
mp-567945,Sn8Te8Pd8
mp-567957,Sm64Mg16Rh16
mp-567963,Lu20Ir8
mp-567975,Al2P2N2Cl10
mp-567981,Cr4Ga4Co8
mp-567982,Ta16Sn32
mp-567983,Er4Cu4Pb4Se12
mp-567999,Np2Cr4Ge4
mp-568002,Hf2I6
mp-568005,Cs1Yb1Br3
mp-568006,Dy1Fe5
mp-568014,Nb6Bi2
mp-568018,Rb4Sb8
mp-568040,La4Al2Ni18
mp-568042,Np3Tl1
mp-568053,Tb8Ga24Pt2
mp-568055,Nd2P4Ru4
mp-568059,Lu4Bi4
mp-568066,Pr4C2Br2
mp-568069,Ti8Bi4
mp-568075,Nb4Co4Sn4
mp-568077,Ta4Fe8
mp-568080,Ce4P8
mp-568089,Ce8Co8Sb24
mp-568095,Yb2P4Ru4
mp-568100,Re2N2Cl8
mp-568116,Lu6C9N18
mp-568121,Mn16Si28
mp-568128,Ga4Se4
mp-568130,Nd4Al4Pt4
mp-568139,Nd4In4Au8
mp-568170,Tb2Cl6
mp-568171,Nd16Al8
mp-568177,Ca1Al1Si1H1
mp-568182,Ce2Co4As4
mp-568195,U24Mn4
mp-5682,Th2Si4Ni4
mp-568207,Nd3Mg6Ni27
mp-568237,Ce8Ni8Sb24
mp-568245,Nb2Br10
mp-568247,Tm2Au6
mp-568258,Fe2Ge1
mp-568264,Si4Se8
mp-568269,Tm4Ni4Bi4
mp-568285,Np12As16
mp-568295,Pr16B14Cl14
mp-5683,U2Mn4Si4
mp-568318,K20Ta20Te60
mp-568319,Dy1B6
mp-568324,Cr20Ge12
mp-568326,Pr8W4C8
mp-568328,Fe4P16
mp-568337,Th2Rh4
mp-568342,Tb6Cl6
mp-568346,Hf2Br2N2
mp-568354,Dy1Ga2Cu3
mp-568366,Tb64Cd16Rh16
mp-568371,Tm2Si4Ru4
mp-568384,Sc8B16
mp-568388,Bi8I8
mp-568390,Bi6Te9
mp-568396,Ba8Fe16Br64
mp-5684,Ce4Cu2Ge12
mp-568430,Ba8Rh16
mp-568431,Nd24Fe52Sb4
mp-568456,Tb8Ge12Pt36
mp-568468,Yb10Al4Sb12
mp-568498,Sm4C6N12
mp-568501,Sr4Cd4Bi8
mp-568503,Fe2C1
mp-568505,As4C3
mp-568506,Pr4Ni4I2
mp-568509,Er2Co4B4
mp-568522,In12Sn4I20
mp-568529,Pr3Mg6Ni27
mp-568537,Yb4In4Au8
mp-568540,Ag10Hg8P16Cl10
mp-568541,Dy4B8C2
mp-568551,Yb2Cr4Si4
mp-568552,Lu4Ni16Sn4
mp-568555,Sm1Si2Rh3
mp-568564,V6Cd2
mp-568574,La2Ge2I2
mp-568580,Na40Ga24Sn12
mp-568588,Nd3Tl3Se6
mp-568599,Sm2Ni4Sb4
mp-568607,Al10Mo2
mp-568624,Tb4B4C6
mp-568630,Lu4Ru8
mp-568631,Lu3Mn3Ga2Si1
mp-568646,Ta24Si8
mp-568654,Pr1Ag2
mp-568666,Rb4Au4I12
mp-568668,Dy4Fe8Si4C4
mp-568685,Tm4Al4Rh4
mp-568686,Er20Bi4Au8
mp-568687,Tb1Ga2Co3
mp-568703,Pr2Ni4Sb4
mp-568705,Yb1Ir1
mp-568709,Dy16Ni56Sn24
mp-568711,V1Pd3
mp-568725,Dy2Fe4B4
mp-568727,Er1Rh3C1
mp-568728,Er8Co4Si8
mp-568744,Ba8Cd12Bi16
mp-568746,Bi8Pd4
mp-568747,K2Ni4Se4
mp-568753,Tc4Br12
mp-568759,Na4Nd16I28N8
mp-568782,Dy2P4Pt16
mp-568788,La2Al1Ni9H2
mp-568792,Si10Rh8
mp-5688,Er2Fe4Si4
mp-568802,K2Bi2P4Se12
mp-568814,Ho2Sn2Au2
mp-568823,Yb2Au6
mp-568830,Tm4In4Au8
mp-568842,U6Al24Ru8
mp-568901,Nb4Fe8
mp-568902,Yb2Co4Ge4
mp-568925,Ni6Sn12Au3
mp-568942,Lu10Ni2Pb6
mp-568945,Dy9Co27
mp-568949,Tl4Br4
mp-568953,Lu2Ag8
mp-568964,La6Mg2Bi10
mp-568974,Ca2Cu4Sn4
mp-569,Nd1Co5
mp-569001,Sr4Li2Co2N4
mp-569006,Sr2As4Rh4
mp-569008,Pd2Cl4
mp-569012,Cs2As4Rh4
mp-569013,Ho2Si4Au4
mp-569017,Pd2I4
mp-569019,Gd6Ti4Mn2Si6
mp-569032,Pr4Au24
mp-569037,Y6H4
mp-569044,Bi2Te5Pb2
mp-569047,Sm3Tl3Pd3
mp-569054,La8Co12
mp-569060,Cs4P2Se10
mp-569071,La20Al12Ni8
mp-569073,Li3Sn3
mp-569074,Th14Pt6
mp-569086,Dy3In3Ni3
mp-569089,Dy2P4Ru4
mp-569106,Yb8Cd4Sb8
mp-569109,Mn4Bi4Se8I4
mp-569116,Sc8B24Rh4
mp-569120,Nd1Pt3
mp-569121,La8B12Cl4
mp-569129,Tl4Cu4P4Se12
mp-569141,Lu66Te24
mp-569151,Mn2Ga2Pt2
mp-569157,Bi2I6
mp-569159,Yb32Ge12Sb20
mp-569175,Zr2Cl8
mp-569178,Ho3Tl3Se6
mp-569186,La8Mg8Rh8
mp-569188,La2As4Ru4
mp-569197,Gd4Ni4Sb4
mp-569199,U4Bi2N4
mp-5692,Tb4Rh4O12
mp-569203,Tl12Bi8I36
mp-569204,Tl2Cu4Te4
mp-569213,Dy8Ni24Sn50
mp-569220,Er4Ru8
mp-569224,Sb4I12
mp-569227,Np2Al4Pd10
mp-569228,W4N4
mp-569238,Cs6Li2I8
mp-569247,Zr2Fe4Si4
mp-569249,Ta6Au2
mp-569250,V4Ir4
mp-569251,Lu56Sb24
mp-569264,Nd1Ir5
mp-569265,Mg6Pt2
mp-569275,Nd8W4C8
mp-569278,Si3Pd6
mp-569298,Ca2Co4As4
mp-569302,Gd2Si4Ru4
mp-569321,Mn2Ru1C6N6
mp-569331,Li2Sn12Pd4
mp-569334,Nd4Mn8
mp-569338,Yb4Al4Pd4
mp-569341,Nd3B3Pt6
mp-569343,Tb4Mg3Co2
mp-569352,Nd1Tl3
mp-569366,Nb6Tl2
mp-569376,Fe1B2
mp-569385,Dy4Al8Ni4
mp-569393,Gd3Tl3Se6
mp-569402,V2P2
mp-569404,Ni16B12
mp-569414,Lu24Ag4Te8
mp-569431,Tb6P8Pd14
mp-569446,Ni2Pb2
mp-569450,Li4B24C4
mp-569454,Cd4Hg4As4Br4
mp-569458,Al2V8C6
mp-569471,U2B4C2
mp-569472,Gd8Al36Ir12
mp-569477,La40Al20Br16
mp-569478,Ho64Cd16Rh16
mp-569487,Sm4Mn6Bi12
mp-569494,Sm3Mg6Ni27
mp-569496,Ce2Si4Au8
mp-569508,Pr12Cd8Pd26
mp-569511,Ni4Te4Pd4
mp-569516,Hf4Ni20
mp-569518,U4Zn34
mp-569521,Ce2Ni12P7
mp-569523,Y4In2Ni4
mp-569529,Ba4Bi6
mp-569532,Ti8Cu16P8
mp-569571,Nb12Sb8Te20
mp-569577,Tb2Si4Au4
mp-569581,Bi2Pt1
mp-569593,Pm1Mg1
mp-569597,Np2Fe4Si4
mp-569601,Er1Si2Rh3
mp-569605,Yb8Tl4
mp-569606,Nd6Mn2Bi10
mp-569607,Pr2Ge4Ru4
mp-569610,Co1I2
mp-569624,Hf4Cr8
mp-569630,Nd4Os8
mp-569650,Ho2Ge4Rh4
mp-569657,Sm2Al4Zn4
mp-569662,V4Ni2Se8
mp-569670,La4Nd4I16
mp-569674,La2Co4As4
mp-569678,Rh32Pb40
mp-569679,Zn2Se2
mp-569683,In2Au6
mp-569691,Yb4Cu36Sn16
mp-569696,La2Al4Ga4
mp-569697,Ce2Ni4P4
mp-569698,U2Al4Pd10
mp-569701,Er4Te12
mp-569713,La2Al4Zn4
mp-569737,Tb2Si4Pt4
mp-569743,Ti16Mn4Bi8
mp-569744,U8Al16
mp-569745,Yb3Mg3Sn3
mp-569752,U4Pt4
mp-569760,Dy10Pb6
mp-569765,In2Bi2
mp-569779,Sc4Sb4Pd4
mp-569783,Er9Fe27
mp-569785,Tl1Pd3
mp-569786,Er8Pb4Se16
mp-569791,Pr6Mn2Bi10
mp-569792,Cu2Bi2
mp-569796,Nb8Cr16Si20
mp-569802,Si6Ir2
mp-569803,B8W4
mp-569819,Th14Os6
mp-569824,Te4W2Cl12
mp-569833,Zr8Ga4
mp-569834,Li2Cu4Sn2
mp-569848,Lu3In3Pt3
mp-569850,Ce2Br6
mp-569858,U2Bi4
mp-569871,Tm6Co1Bi2
mp-569877,Dy4In2Ge4
mp-569886,K1In9Ni2
mp-569894,La8B8Cl10
mp-569898,Ce3Ga1Br3
mp-569912,Ca3Si1Br2
mp-569913,Ce12Si4Pt20
mp-569915,Er10Rh6
mp-569927,Er1Zn5
mp-569933,Hf1Cu1P1
mp-569939,Ag2Bi4Se6Cl2
mp-569941,Ce6Sb6Au4
mp-569970,Zr2Hg6Se4Br12
mp-569974,Nd2Ni4P4
mp-569975,Yb12Co4Sn24
mp-569979,Zr4Ru8
mp-569983,Ni16Pd8Se16
mp-569996,Tb4In2Ge4
mp-570,Nd4Te4
mp-570007,Sm4Os8
mp-570009,Np2Mn4Si4
mp-570015,Ho64In16Rh16
mp-570018,Ce3Pb1
mp-570021,Ti12Tl10Ag2Se54
mp-570022,Ho20Co8Bi4
mp-570034,Er4B16
mp-570035,Er12Ni36Ge24
mp-570042,Pr4Al4Pt4
mp-570050,Yb4Sn2
mp-570058,Eu2Ge4Ir4
mp-570060,Ce6B2C3Br3
mp-570068,K8Sn48Au32
mp-570073,Np2Ni4Ge4
mp-570080,Li8Te4Se12
mp-570100,Tm2Ni4P4
mp-570102,Ho4Si4Ru8C4
mp-570108,Th2C4
mp-570113,Bi8Au16
mp-570117,Er3Tl3Se6
mp-570118,Yb3Tl3Se6
mp-570122,Cr3Te4
mp-570138,Tb4Al8Ni2Ge4
mp-570141,Sm8P12Pt24
mp-570159,Sm4Zn4Sn4
mp-570164,Yb1Tl3
mp-570179,Tb2Au4
mp-570181,Np12Se16
mp-570183,Pr2As4Pd4
mp-570184,Th4Pd12
mp-570187,Tb20Bi4Au8
mp-570197,Bi4Pd2
mp-570211,Hg2C4Se4N4
mp-570216,Sm2As4Pd4
mp-570217,Tm2Si4Os4
mp-570231,Cs1Cd1Br3
mp-570232,Tb4Cl12
mp-570236,Pr2P4Ru4
mp-570245,Ba4Ga2Ge2N2
mp-570255,Pr2Al4Ga4
mp-570259,Mg1Cl2
mp-570268,Mn4Sb4Se8I4
mp-570271,Ti16Fe4Bi8
mp-570276,Zr1Zn1
mp-570291,Dy1Ga3
mp-570298,Ba2Sb4Au4
mp-570300,Mn4Tl4Cl12
mp-570301,Ag2Br2
mp-570322,Yb4In26Pd12
mp-570334,Si2W6
mp-570370,Sn4P4Se12
mp-570397,Ho8Ge12Pt36
mp-570409,Pr1Al3
mp-570412,Yb2Ni4P4
mp-570418,Yb1I2
mp-570421,Sm8B20
mp-570430,Ta4Co8
mp-570441,Sm4Ga16Co3
mp-570443,Tl6C3N6
mp-570450,Tm3Mn3Ga2Si1
mp-570452,Y2Si4Au4
mp-570456,Eu2Co4As4
mp-570470,Ce4Sm4I16
mp-570477,La4Sm4I16
mp-570483,V10Si6
mp-570491,Ta2Ni6
mp-570498,Pr8C4Cl10
mp-570537,Ce32Br48N16
mp-570554,Tb2P4Ru4
mp-570557,Nb6Co18
mp-570568,W2N1Cl8
mp-570578,Zr2In6
mp-570590,Cd4Bi4Se8Br4
mp-570591,Cs1Hg1Cl3
mp-570595,Dy4Si4Ru8C4
mp-570597,La2Ge1I2
mp-570611,Pr4In4Au8
mp-570629,Ce16Ru12
mp-570631,U2Fe4P4
mp-570653,La1Fe5H12
mp-570662,Ba8Ag6Ge40
mp-570666,Mo12Pt8N4
mp-570680,Er2Ge4Rh4
mp-570683,Pr4In4Ag8
mp-570687,Ag2Cl2
mp-570691,Ti3Sn1
mp-570692,In5B4Ir9
mp-570698,V3Au1
mp-5707,Cs2As2F8
mp-570702,Sm4Cu8Sn10
mp-570713,Ti2Al2Pt2
mp-570722,Nb2I6
mp-570728,Ce4Nd4I16
mp-570749,Yb1Hg2
mp-570751,Nb6Te2
mp-570768,Dy64Cd16Rh16
mp-570769,Ca4In4Cu16
mp-570779,Pr6Os2I6
mp-570784,Hf4Al6C8
mp-570788,Yb6Ni14B4
mp-570800,U4Mn2N6
mp-570801,Y6Ge12Pt8
mp-570820,La64Cd16Ru16
mp-570822,Tb3Al1C1
mp-570829,V2I2N2Cl6
mp-570831,U6Nb2Sb10
mp-570835,Ni2Hg8
mp-570843,Tm2Ge4Rh4
mp-570844,Ga12Os4
mp-570860,Dy1Sn3
mp-570863,Cr1Co1Pt2
mp-570864,Er10Ni2Pb6
mp-570872,Ce9Co27
mp-570873,Nb2Te8I12
mp-570875,Ga16Os8
mp-570890,Sm4Bi4Rh4
mp-570896,Tl8Pd4
mp-570899,Yb4Ni8Sn4
mp-570901,Yb8Au4
mp-570907,Tm2Ge4Ru4
mp-570912,Yb3In3Au3
mp-570936,K2Sn6Au6
mp-570938,B10W4
mp-570948,Li4Ca4Ga4N8
mp-570960,Hf4Os8
mp-570963,Ta4Cr8
mp-570981,Ce4Al32Pt18
mp-570991,Ti2Si4
mp-571,Ti1Ni1
mp-571000,Th2Ge4Os4
mp-571008,Pr2Co4As4
mp-571021,K15In3Pb24
mp-571030,Tl2Pd6
mp-571035,Os2Cl8
mp-571038,Hf16Nb4Ge16
mp-571039,Ca4Al4Pd4
mp-571041,Dy2B4Rh4C2
mp-571044,Ce1Si2Ir3
mp-571055,Fe22Mo12C10
mp-571071,Ho1Si2Rh3
mp-571075,Np3Sn1
mp-571079,Tl4Cl4
mp-571094,Th14Ir6
mp-571096,Fe1Cl2
mp-571098,Lu2Fe4Si4
mp-5711,Pr14Al14Co12
mp-571107,Er64In16Rh16
mp-571122,Fe1I2
mp-571126,Ti8B4Rh24
mp-571134,Se8N4Cl12
mp-571146,Sn4I4Cl4
mp-571147,Hf2Si4Ni4
mp-571160,Tl8Pt4
mp-571172,In2Bi1
mp-571183,Tm8Fe16
mp-571188,Pr3Sn1
mp-571208,Dy64Mg16Rh16
mp-571209,Y12B24Os32
mp-571210,Y2Ga2I2
mp-571211,V6Si2
mp-571217,La12Si4Pd20
mp-571224,Nb10Sb8
mp-571230,Dy64In16Rh16
mp-571233,Tm1Te1
mp-571263,K1In9Co2
mp-571266,Ga2Cl6
mp-571271,Tm8Pt16
mp-571275,Cs4U2Hg4Se10
mp-571283,Gd1Rh5
mp-571292,Zn1I2
mp-571296,Er2Ge4Ru4
mp-571322,Nb3Ge1
mp-571330,Nd3Al1C1
mp-571331,Tb8Ga24Pd2
mp-571334,Pr9Co27
mp-571335,Th2Bi4
mp-571342,Ti8Ga16
mp-571343,Cs2Co4Se4
mp-571352,Tm1B6
mp-571358,Yb18Pt24
mp-571367,Hf2Co4Si4
mp-571382,Nd2Co4As4
mp-5714,Tm1Co3B2
mp-571405,Nd1Tl1
mp-571407,U4Pb4
mp-571436,Sn1I4
mp-571439,Ce40Ga20Br16
mp-571457,Ti16Ni4Bi8
mp-571465,Pb4I4Br4
mp-571471,Nb4Co4Te8
mp-571484,Ca3Hg1
mp-571485,Tm2Si4Pd4
mp-571491,Ho1B6
mp-571493,Yb2Hg2Pb2
mp-571499,Ta6Ir6
mp-571500,Ho2Fe4B4
mp-571502,Ga8Bi32Br32
mp-571506,Tm4Al4Si4
mp-571509,Np2Si4Ni4
mp-571512,Te2Pt2
mp-571541,Sr16In8Cu6N10
mp-571542,Ce4Al4Co4
mp-571544,K4Ti4P4Se20
mp-571552,Lu2Co4Ge4
mp-571557,V12Ga10
mp-571571,Ce4Te12
mp-571580,Er56In12Pd12
mp-571581,Sm4Sn4Pd4
mp-571582,Tl4Hg12Sb8Br12
mp-571584,Li4Mg4Sb4Pt4
mp-571586,Nd2Si4Os4
mp-5716,Ba1Mo6S8
mp-571606,Sm4Mg3Co2
mp-571608,Yb6Ag4
mp-571609,Hf6Ga6Pt6
